,ID,dict_param,wallet,algo_percentage,perf_algo_vs_hold,nb_Good_trade,Average_Good_trade,Best_trade,nb_Bad_trade,Average_Bad_trade,Worst_trade,worst_draw_back,total_fee
207,208.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",796.770904626365,-20.3229095373635,-55.872552170226555,187.0,1.61,18.94,520.0,-0.59,-13.87,-39.0,191.64
208,209.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",316.49477262213867,-68.35052273778612,48.410547254774876,213.0,1.87,19.12,493.0,-0.97,-36.45,-72.0,143.67
209,210.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",158.56247668280028,-84.14375233171998,82.70263095906328,200.0,2.27,19.69,494.0,-1.2,-31.85,-87.0,82.87
210,211.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",1191.1882814687913,19.118828146879128,-141.5130072820893,178.0,2.58,23.12,557.0,-0.74,-14.48,-43.0,284.56
211,212.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",479.8884927290275,-52.011150727097245,12.932616073348605,198.0,2.68,26.82,536.0,-1.04,-37.18,-69.0,215.23
212,213.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",232.9256432048412,-76.70743567951588,66.55604158845576,193.0,3.04,20.75,525.0,-1.28,-32.63,-80.0,115.99
213,214.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",1265.0377903867688,26.503779038676882,-157.5480653826097,156.0,3.53,23.04,581.0,-0.84,-15.65,-51.0,284.44
214,215.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",511.29287190311504,-48.87071280968849,6.113734647521272,182.0,3.2,26.73,554.0,-1.07,-37.18,-67.0,213.8
215,216.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 17, 'signal_stoch_rsi': 25}",247.6482885617518,-75.23517114382481,63.35929082937318,188.0,3.31,20.66,532.0,-1.32,-32.63,-78.0,112.1
216,217.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",680.795322784082,-31.920467721591795,-30.6905946957611,129.0,3.78,24.13,534.0,-0.92,-21.6,-54.0,182.12
217,218.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",591.6691120333473,-40.833088796665265,-11.33848269655246,139.0,3.59,24.13,524.0,-0.98,-21.11,-64.0,153.99
218,219.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",591.4251882639184,-40.857481173608164,-11.285519151199217,135.0,3.8,24.13,526.0,-1.0,-22.33,-61.0,169.68
219,220.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",522.3705028156461,-47.762949718435394,3.7084315127929943,128.0,3.89,24.13,535.0,-0.98,-22.91,-56.99999999999999,158.38
220,221.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",453.9844520221114,-54.601554797788864,18.557200499969362,138.0,3.7,24.13,525.0,-1.04,-22.43,-67.0,133.98
221,222.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",452.1185894334182,-54.78814105665817,18.96233812993669,133.0,3.95,24.13,528.0,-1.06,-23.63,-62.0,147.52
222,223.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",733.6957388962616,-26.630426110373843,-42.17694387165939,131.0,4.09,23.94,534.0,-0.99,-22.48,-53.0,185.5
223,224.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",637.6440786346016,-36.23559213653984,-21.321098307976442,138.0,3.97,23.94,527.0,-1.04,-21.99,-64.0,156.99
224,225.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 10}",630.4263763666098,-36.957362363339016,-19.75390745030872,134.0,4.21,23.94,529.0,-1.07,-23.2,-63.0,170.65
225,226.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",799.1475298305419,-20.08524701694581,-56.388592476932786,132.0,3.14,22.71,525.0,-0.78,-14.48,-47.0,178.14
226,227.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",366.2132310939134,-63.37867689060865,37.615101463135446,151.0,2.96,26.39,503.0,-1.0,-37.62,-74.0,141.25
227,228.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",250.6539711822775,-74.93460288177225,62.70666231283988,153.0,3.11,26.39,499.0,-1.13,-37.62,-79.0,91.93
228,229.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",976.3218189070749,-2.3678181092925117,-94.85871991428678,132.0,3.57,23.12,531.0,-0.83,-15.65,-45.0,231.18
229,230.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",451.20949342389355,-54.87905065761065,19.159731552658997,145.0,3.38,26.82,515.0,-1.02,-37.62,-64.0,181.33
230,231.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",300.3855604934064,-69.96144395065936,51.90836540174091,150.0,3.45,26.82,508.0,-1.15,-37.62,-72.0,116.79
231,232.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1268.9003238559496,26.890032385594964,-158.38674324927376,140.0,3.88,24.43,525.0,-0.92,-16.93,-44.0,242.56
232,233.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",583.8687998037499,-41.61312001962501,-9.644788836750145,147.0,3.85,26.73,515.0,-1.1,-38.32,-59.0,184.5
233,234.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 17}",388.70138868929797,-61.12986113107019,32.73221302015125,153.0,3.81,26.73,507.0,-1.22,-38.32,-74.0,119.57
234,235.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",719.1334668194296,-28.086653318057042,-39.015015210942956,163.0,2.05,18.94,490.0,-0.71,-13.87,-42.0,160.17
235,236.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",295.9162067280842,-70.40837932719157,52.87880309792542,179.0,2.17,19.12,471.0,-1.0,-37.61,-73.0,118.77
236,237.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",154.4458919958413,-84.55541080041587,83.5964713596056,181.0,2.44,19.69,467.0,-1.25,-33.09,-87.0,72.49
237,238.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",1120.3073613612487,12.03073613612487,-126.12252346174114,151.0,3.08,23.12,514.0,-0.82,-14.48,-44.0,242.17
238,239.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",458.36691316784976,-54.163308683215014,17.605629932679058,168.0,3.0,26.82,494.0,-1.08,-37.62,-67.0,181.32
239,240.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",222.97719024385682,-77.70228097561431,68.71616456797153,173.0,3.23,20.75,487.0,-1.34,-33.1,-81.0,103.2
240,241.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",983.8709108501833,-1.612908914981665,-96.4978659247005,136.0,3.8,23.04,529.0,-0.91,-15.65,-53.0,208.65
241,242.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",399.73404940047914,-60.02659505995209,30.336674334801227,152.0,3.56,26.73,510.0,-1.14,-37.62,-65.0,154.58
242,243.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 22, 'trix_signal': 25, 'signal_stoch_rsi': 25}",194.4546445643621,-80.55453554356379,74.90930902954706,162.0,3.6,20.66,498.0,-1.38,-33.1,-83.0,88.26
0,245.0,"{'stoch_top': 0.274, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",827.3489621741877,-17.265103782581228,-62.512013103202825,190.0,1.42,13.0,510.0,-0.54,-15.64,-56.99999999999999,271.89
1,246.0,"{'stoch_top': 0.736, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",128.87964226265242,-87.11203577373476,89.14771070961164,393.0,1.95,15.64,1493.0,-0.62,-19.75,-90.0,142.93
2,247.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.156, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",191.87160113818297,-80.81283988618169,75.4701692440808,312.0,1.62,15.9,1096.0,-0.59,-19.75,-83.0,204.7
3,248.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.298, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",122.98239791210587,-87.70176020878941,90.42818849720271,327.0,1.61,20.29,1009.0,-0.69,-37.18,-90.0,169.78
4,249.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 3, 'trix_signal': 17, 'signal_stoch_rsi': 17}",46.48179860897965,-95.35182013910205,107.03888195371185,297.0,1.61,15.9,1259.0,-0.6,-20.42,-96.0,127.55
5,250.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 7, 'trix_signal': 17, 'signal_stoch_rsi': 17}",1834.8573625462518,83.48573625462518,-281.27387047278705,344.0,1.65,20.84,985.0,-0.49,-11.15,-41.0,616.38
6,251.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 23, 'signal_stoch_rsi': 17}",990.4323561451188,-0.9567643854881226,-97.92256269072142,334.0,1.61,19.52,1032.0,-0.5,-16.5,-53.0,507.76
7,252.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 15}",354.5512262414062,-64.54487737585937,40.1472906153504,347.0,1.48,15.9,1121.0,-0.53,-19.75,-70.0,301.67
8,253.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 21}",148.12376280318963,-85.18762371968104,84.9692050501676,297.0,1.9,13.9,1075.0,-0.67,-19.75,-87.0,156.02
9,254.0,"{'stoch_top': 0.14, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2808.0454348797266,180.80454348797267,-492.5837019292546,330.0,2.03,24.8,797.0,-0.67,-12.74,-34.0,653.17
10,255.0,"{'stoch_top': 0.23, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2967.6552997685367,196.76552997685366,-527.2400387743768,348.0,2.13,24.8,839.0,-0.71,-12.74,-37.0,714.78
11,256.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 3, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2012.6549798487642,101.26549798487643,-319.8793421320014,89.0,3.94,23.92,218.0,-1.17,-19.06,-43.0,152.14
12,257.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 9}",5138.288229752437,413.82882297524367,-998.5529243597493,373.0,2.1,23.92,920.0,-0.63,-12.41,-31.0,1129.86
13,258.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 14}",2813.385677283999,181.3385677283999,-493.7432370226901,148.0,3.1,16.35,328.0,-1.0,-13.87,-48.0,345.26
14,259.0,"{'stoch_top': 0.186, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",2353.5494937059716,135.35494937059715,-393.8982952156325,346.0,1.93,16.35,815.0,-0.68,-13.46,-48.0,579.38
15,260.0,"{'stoch_top': 0.214, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1589.8361194327274,58.98361194327274,-228.0720289608705,352.0,1.95,16.35,841.0,-0.72,-13.46,-55.00000000000001,495.55
16,261.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.534, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1308.2971113407425,30.829711134074252,-166.94102865412535,409.0,1.46,16.35,928.0,-0.59,-12.68,-41.0,481.18
17,262.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.998, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",3232.6847519844277,223.2684751984428,-584.7862936770465,264.0,2.65,21.49,585.0,-0.92,-18.89,-57.99999999999999,572.56
18,263.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 20, 'signal_stoch_rsi': 10}",2604.193652917404,160.4193652917404,-448.3210491973185,354.0,1.98,24.8,835.0,-0.68,-12.74,-54.0,659.07
19,264.0,"{'stoch_top': 0.256, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3330.0543239908457,233.00543239908458,-605.9282994563921,398.0,1.39,22.5,1015.0,-0.4,-11.62,-28.999999999999996,850.9
20,265.0,"{'stoch_top': 0.574, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",4248.2692563702985,324.82692563702983,-805.3017280031282,425.0,1.81,23.67,1257.0,-0.47,-11.62,-41.0,1079.83
21,266.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 4, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3814.701316155882,281.47013161558823,-711.1604505088823,435.0,1.56,17.21,1270.0,-0.41,-11.62,-44.0,1146.05
22,267.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 7, 'trix_signal': 25, 'signal_stoch_rsi': 10}",5246.292696490078,424.6292696490078,-1022.0041012819593,340.0,2.18,23.67,983.0,-0.55,-21.05,-30.0,1116.94
23,268.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 21, 'signal_stoch_rsi': 10}",5212.779370985547,421.2779370985547,-1014.7273010773205,436.0,1.73,17.21,1227.0,-0.46,-11.62,-47.0,1278.67
24,269.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 26, 'signal_stoch_rsi': 10}",4881.45888081757,388.14588808175705,-942.7871705662685,423.0,1.73,23.67,1192.0,-0.46,-11.62,-45.0,1118.97
25,270.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 9}",3916.757931399208,291.67579313992076,-733.320161236096,427.0,1.8,25.85,1224.0,-0.49,-21.05,-41.0,1148.04
26,271.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 12}",5189.546481318789,418.9546481318789,-1009.6827078077401,430.0,1.59,22.72,1161.0,-0.43,-11.62,-33.0,1341.36
27,272.0,"{'stoch_top': 0.108, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2712.105466524577,171.2105466524577,-471.7521082019954,321.0,2.03,24.8,774.0,-0.67,-12.74,-37.0,653.0
28,273.0,"{'stoch_top': 0.274, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2931.634104677944,193.1634104677944,-519.4187009673866,350.0,2.2,25.1,863.0,-0.72,-12.74,-41.0,681.27
29,274.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.668, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",1989.3277656425416,98.93277656425417,-314.8142680292674,368.0,1.82,23.92,871.0,-0.65,-12.74,-44.0,573.17
30,275.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.996, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",5451.3720695971,445.13720695971,-1066.5333027779611,273.0,2.89,24.8,656.0,-0.87,-15.31,-43.0,955.94
31,276.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 3, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2012.6549798487642,101.26549798487643,-319.8793421320014,89.0,3.94,23.92,218.0,-1.17,-19.06,-43.0,152.14
32,277.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 6, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3886.261386145383,288.6261386145383,-726.6983991935974,364.0,2.06,24.8,863.0,-0.66,-12.74,-36.0,899.1
33,278.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 7}",5779.214010122629,477.92140101226283,-1137.7181304245871,396.0,2.12,22.72,1055.0,-0.59,-20.55,-36.0,1559.13
34,279.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 11}",3312.5608991702397,231.25608991702396,-602.1299250665629,303.0,2.29,24.8,700.0,-0.76,-13.26,-33.0,674.24
35,280.0,"{'stoch_top': 0.148, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",885.5141576999587,-11.448584230004133,-75.14151197664518,69.0,4.19,26.28,172.0,-1.57,-21.27,-55.00000000000001,76.61
36,281.0,"{'stoch_top': 0.214, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1138.759421634703,13.87594216347029,-130.12904785024813,74.0,4.83,33.62,190.0,-1.61,-21.27,-52.0,104.15
37,282.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.726, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1219.1574048328962,21.91574048328962,-147.58598630030005,89.0,3.7,29.39,217.0,-1.29,-20.43,-42.0,123.67
38,283.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.998, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1326.8904987078995,32.68904987078995,-170.97823961309038,39.0,8.8,37.86,91.0,-2.79,-37.62,-59.0,42.6
39,284.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 21, 'signal_stoch_rsi': 17}",928.8671901248005,-7.113280987519954,-84.55482296478168,74.0,4.37,25.82,196.0,-1.53,-21.27,-71.0,133.34
40,285.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 34, 'signal_stoch_rsi': 17}",810.8461669234957,-18.915383307650426,-58.92873564417804,86.0,4.39,24.57,231.0,-1.57,-22.11,-52.0,83.85
41,286.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",1266.501043529512,26.65010435295119,-157.8657838008285,89.0,3.94,28.58,205.0,-1.44,-20.43,-50.0,107.42
42,287.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 19}",1011.006292285804,1.1006292285803967,-102.38981326836168,64.0,4.85,30.24,166.0,-1.66,-21.27,-54.0,75.92
0,289.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",4093.197126739178,309.3197126739178,-771.6306766333997,379.0,1.63,24.14,1039.0,-0.44,-11.97,-28.000000000000004,1112.21
1,290.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",1029.6990357068764,2.9699035706876433,-106.44859756099561,143.0,4.32,32.73,349.0,-1.56,-37.18,-64.0,156.83
2,291.0,"{'stoch_top': 0.138, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2772.1928524834357,177.21928524834357,-484.7989752573854,329.0,2.03,24.8,798.0,-0.67,-12.74,-34.0,650.34
3,292.0,"{'stoch_top': 0.25, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2908.4962712588417,190.84962712588418,-514.3947474078911,347.0,2.16,24.8,856.0,-0.71,-12.74,-40.0,659.78
4,293.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.43, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3900.3261090912124,290.0326109091212,-729.7522942418988,395.0,1.57,22.5,908.0,-0.51,-10.88,-34.0,1018.87
5,294.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.876, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",5132.599051944228,413.25990519442286,-997.3176243823301,321.0,2.4,24.8,768.0,-0.73,-12.74,-35.0,1055.3
6,295.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 7, 'trix_signal': 25, 'signal_stoch_rsi': 10}",5938.766261022727,493.8766261022727,-1172.3619574552242,345.0,2.26,24.8,842.0,-0.67,-12.74,-35.0,1156.19
7,296.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 14, 'signal_stoch_rsi': 10}",545.8705493269533,-45.41294506730467,-1.394169935678001,290.0,2.0,18.3,721.0,-0.84,-14.1,-68.0,185.55
8,297.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 36, 'signal_stoch_rsi': 10}",2151.076821498638,115.10768214986378,-349.93509071798053,309.0,2.17,24.8,788.0,-0.7,-12.74,-40.0,523.46
9,298.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 12}",2980.1687075997934,198.01687075997933,-529.9570943723032,251.0,2.61,24.8,588.0,-0.86,-13.1,-35.0,564.0
10,299.0,"{'stoch_top': 0.396, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",3946.4423228379737,294.6442322837974,-739.7655790645053,323.0,1.5,24.14,819.0,-0.4,-11.15,-28.000000000000004,979.99
11,300.0,"{'stoch_top': 0.518, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",2973.840690408822,197.3840690408822,-528.5830822115586,381.0,1.61,24.14,1073.0,-0.45,-11.97,-31.0,916.35
12,301.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 3, 'trix_signal': 25, 'signal_stoch_rsi': 16}",190.6678399529698,-80.93321600470301,75.7315437721834,310.0,1.48,11.13,1252.0,-0.48,-20.76,-82.0,256.1
13,302.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",4093.197126739178,309.3197126739178,-771.6306766333997,379.0,1.63,24.14,1039.0,-0.44,-11.97,-28.000000000000004,1112.21
14,303.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 15}",3354.150705824757,235.4150705824757,-611.1603841158613,388.0,1.56,24.14,1050.0,-0.44,-11.97,-25.0,1017.83
15,304.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 21}",717.2460142648773,-28.275398573512266,-38.60518971829363,298.0,1.82,25.84,948.0,-0.58,-16.75,-47.0,298.02
16,305.0,"{'stoch_top': 0.294, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",1621.0164258582474,62.10164258582475,-234.84225712420948,108.0,4.28,32.73,260.0,-1.42,-18.06,-53.0,188.28
17,306.0,"{'stoch_top': 0.604, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",1195.576330509991,19.557633050999108,-142.4657911577644,150.0,4.44,32.73,372.0,-1.54,-37.18,-61.0,174.92
18,307.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.452, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",2432.205506918612,143.2205506918612,-410.97699702827197,375.0,1.89,26.87,887.0,-0.65,-24.6,-39.0,804.14
19,308.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.998, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",846.9068899355022,-15.309311006449775,-66.7586562098859,44.0,9.1,38.78,124.0,-2.74,-37.18,-70.0,39.3
20,309.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 3, 'trix_signal': 25, 'signal_stoch_rsi': 16}",515.6421070974787,-48.435789290252124,5.16937848244632,91.0,5.91,45.71,247.0,-2.12,-38.2,-79.0,64.26
21,310.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 6, 'trix_signal': 25, 'signal_stoch_rsi': 16}",1100.1951691793515,10.019516917935151,-121.75553206409018,210.0,3.25,29.22,498.0,-1.22,-37.18,-60.0,250.46
22,311.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 16}",1029.6990357068764,2.9699035706876433,-106.44859756099561,143.0,4.32,32.73,349.0,-1.56,-37.18,-64.0,156.83
23,312.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 28, 'signal_stoch_rsi': 16}",924.6664772929169,-7.533352270708314,-83.64271569000388,152.0,4.07,26.57,368.0,-1.51,-37.18,-67.0,138.99
